"","egoID","from.alter","alt.alt.tie","egoalt_relation","egoalt_relate_othr","alter.initial","to.alter"
"64981",2205,"220507",0,"6","","kt","220508"
"65001",2208,"220807",10,"6","","k.b.","220808"
"65011",2209,"220907",0,"8","academic","rs","220908"
"65021",2210,"221007",8,"6","","gmg","221008"
"65031",2218,"221807",0,"6","","jw","221808"
"65041",2219,"221907",9,"6","","mc","221908"
"65081",2224,"222407",NA,"3","","al","222408"
"65101",2229,"222907",10,"4","","nm","222908"
"65121",2232,"223207",0,"6","","mm","223208"
"65181",2240,"224007",4,"3","","nc","224008"
"65191",2241,"224107",10,"6","","eb","224108"
"65211",2244,"224407",10,"4","","jjp","224408"
"65221",2245,"224507",6,"6","","kj","224508"
"65251",2249,"224907",6,"6","","wc","224908"
"65261",2250,"225007",4,"3","","siblings","225008"
"65291",2254,"225407",6,"6","","kj","225408"
"65311",2260,"226007",10,"4","","jt","226008"
"65321",2261,"226107",NA,"6","","cq","226108"
"65401",2278,"227807",10,"6","","ds","227808"
"65411",2279,"227907",0,"4","","lm","227908"
"65441",2287,"228707",7,"3","","dm","228708"
"65471",2294,"229407",NA,"1","","d.b","229408"
"65491",2306,"230607",7,"4","","mb","230608"
"65521",2309,"230907",10,"4","","bt","230908"
"65541",2311,"231107",1,"6","","ac","231108"
"65571",2318,"231807",1,"8","academic","mm","231808"
"65591",2328,"232807",5,"1","","dr","232808"
"65601",2330,"233007",7,"4","","ab","233008"
"65631",2333,"233307",3,"8","academic","jb","233308"
"65641",2334,"233407",10,"1","parentfig","aw","233408"
"65701",2343,"234307",10,"6","","cc","234308"
"65721",2347,"234707",6,"8","academic","c.p","234708"
"65751",2351,"235107",10,"4","","jg","235108"
"65801",2359,"235907",7,"3","","jj","235908"
"65821",2361,"236107",10,"4","","dt","236108"
"65891",2373,"237307",10,"6","","ks","237308"
"65921",2383,"238307",3,"6","","vs","238308"
"65941",2386,"238607",NA,"8","academic","dl","238608"
"65961",2389,"238907",2,"6","","gh","238908"
"65971",2393,"239307",5,"6","","g","239308"
"66001",2397,"239707",NA,"6","","seth","239708"
"66011",2399,"239907",0,"6","","cc","239908"
"66071",2408,"240807",NA,"1","","mj","240808"
"66151",2419,"241907",NA,"1","","lc","241908"
"66221",2427,"242707",NA,"4","","dw","242708"
"66231",2429,"242907",-2,"3","","ab","242908"
"66271",2438,"243807",NA,"4","","mf","243808"
"66281",2439,"243907",3,"4","","ed","243908"
"66331",2455,"245507",0,"6","","ct","245508"
"66361",2463,"246307",NA,"6","","ck","246308"
"66371",2464,"246407",10,"6","","ac","246408"
"66381",2466,"246607",10,"6","","la","246608"
"66391",2467,"246707",0,"6","","dl","246708"
"66401",2468,"246807",NA,"4","","nc","246808"
"66441",2475,"247507",10,"6","","sg","247508"
"66451",2476,"247607",5,"5","","rj","247608"
"66461",2477,"247707",10,"4","","mp","247708"
"66471",2481,"248107",10,"4","","uncle ","248108"
"66491",2483,"248307",5,"6","","hk","248308"
"66511",2485,"248507",10,"4","","mp","248508"
"66561",2491,"249107",10,"6","","gb","249108"
"66581",2496,"249607",10,"6","","cv","249608"
"66591",2500,"250007",NA,"1","","as","250008"
"66601",2501,"250107",10,"1","","jp","250108"
"66631",2505,"250507",8,"6","","as","250508"
"66671",2514,"251407",8,"6","","friends","251408"
"66691",2517,"251707",5,"4","","kt","251708"
"66711",2520,"252007",0,"4","","gr","252008"
"66721",2522,"252207",NA,"4","relatives","jw","252208"
"66751",2528,"252807",10,"6","","ac","252808"
"66761",2529,"252907",8,"1","","cd","252908"
"66801",2533,"253307",2,"4","","ps","253308"
"66811",2535,"253507",0,"4","","ac","253508"
"66821",2536,"253607",10,"4","","unc","253608"
"66881",2546,"254607",8,"6","","f","254608"
"66911",2552,"255207",9,"6","","ce","255208"
"66931",2554,"255407",10,"6","","ht","255408"
"66961",2559,"255907",0,"8","academic","hallie","255908"
"66971",2560,"256007",10,"4","","mp","256008"
"67071",2582,"258207",3,"3","","pa","258208"
"67101",2590,"259007",0,"4","","ab","259008"
"67131",2596,"259607",NA,"5","","cf","259608"
"67161",2601,"260107",0,"6","","ah","260108"
"67181",2605,"260507",0,"4","","bw","260508"
"67201",2607,"260707",0,"6","","ca","260708"
"67211",2608,"260807",-1,"6","","sh","260808"
"67231",2614,"261407",10,"6","","es","261408"
"67251",2617,"261707",10,"6","","ez","261708"
"67271",2619,"261907",NA,"3","","kr","261908"
"67291",2629,"262907",NA,"6","","f","262908"
"67351",2638,"263807",10,"6","","cg","263808"
"67371",2641,"264107",-1,"6","","grandma","264108"
"67381",2642,"264207",0,"3","","bg","264208"
"67421",2652,"265207",10,"4","","rt","265208"
"67431",2653,"265307",0,"3","","jp","265308"
"67451",2656,"265607",10,"4","","j r","265608"
"67511",2668,"266807",8,"6","","friend 2","266808"
"67551",2675,"267507",1,"7","","bj","267508"
"67571",2677,"267707",10,"4","","jd","267708"
"67591",2681,"268107",4,"6","","am","268108"
"67641",2690,"269007",-1,"8","academic","ma","269008"
"67671",2694,"269407",0,"8","academic","ja","269408"
"67751",2709,"270907",NA,"8","academic","db","270908"
"58132",1007,"100707",4,"6","","kt","100709"
"58162",1012,"101207",-8,"6","","rs","101209"
"58202",1019,"101907",1,"7","","ms","101909"
"58262",1029,"102907",10,"4","","sm","102909"
"58312",1038,"103807",NA,"8","academic","mt","103809"
"58342",1041,"104107",0,"4","","mim","104109"
"58352",1043,"104307",0,"4","","mj","104309"
"58362",1045,"104507",NA,"11","work","wc","104509"
"58372",1046,"104607",NA,"6","","kl","104609"
"58392",1051,"105107",0,"4","","gf","105109"
"58432",1056,"105607",0,"8","academic","eb","105609"
"58442",1058,"105807",0,"6","","kg","105809"
"58452",1060,"106007",0,"6","","hh","106009"
"58472",1062,"106207",0,"4","","mm","106209"
"58502",1065,"106507",7,"6","","jc","106509"
"58542",1071,"107107",10,"4","","ar","107109"
"58552",1073,"107307",10,"4","","da","107309"
"58642",1087,"108707",8,"6","","sd","108709"
"58672",1092,"109207",NA,"4","","qs","109209"
"58692",1094,"109407",10,"6","","kh","109409"
"58732",1100,"110007",7,"3","","mm","110009"
"58772",1107,"110707",0,"4","","lt","110709"
"58802",1118,"111807",0,"8","academic","mk","111809"
"58952",1150,"115007",NA,"4","","tt","115009"
"58982",1156,"115607",0,"1","","cr","115609"
"58992",1158,"115807",0,"7","","je","115809"
"59062",1172,"117207",0,"6","","srjp","117209"
"59072",1175,"117507",0,"4","","th","117509"
"59122",1190,"119007",0,"6","","ap","119009"
"59142",1192,"119207",10,"4","","jc","119209"
"59232",1202,"120207",8,"3","","ar","120209"
"59272",1206,"120607",NA,"6","","dl","120609"
"59282",1208,"120807",1,"6","","rt","120809"
"59292",1209,"120907",5,"4","","cd","120909"
"59302",1210,"121007",0,"8","academic","km","121009"
"59322",1213,"121307",6,"6","","es","121309"
"59362",1217,"121707",8,"6","","cd","121709"
"59372",1218,"121807",0,"6","","th","121809"
"59432",1226,"122607",1,"3","","db","122609"
"59462",1229,"122907",2,"8","academic","mb","122909"
"59472",1230,"123007",NA,"6","","ad","123009"
"59482",1231,"123107",8,"6","","rb","123109"
"59492",1232,"123207",2,"3","","bm","123209"
"59502",1233,"123307",7,"7","","ch","123309"
"59532",1239,"123907",10,"6","","adl","123909"
"59542",1242,"124207",10,"4","","jl","124209"
"59592",1254,"125407",NA,"6","","cw","125409"
"59622",1261,"126107",5,"5","","cb","126109"
"59642",1264,"126407",NA,"4","","yb","126409"
"59652",1266,"126607",0,"6","","aa","126609"
"59662",1267,"126707",0,"6","","vd","126709"
"59672",1269,"126907",NA,"6","","pb","126909"
"59692",1274,"127407",0,"8","academic","km","127409"
"59712",1276,"127607",0,"6","","ac","127609"
"59772",1283,"128307",NA,"6","","dauz","128309"
"59802",1287,"128707",6,"4","","kf","128709"
"59822",1291,"129107",NA,"1","","zd","129109"
"59882",1298,"129807",10,"6","","sw","129809"
"59892",1299,"129907",0,"7","","lb","129909"
"59902",1300,"130007",0,"8","academic","tb","130009"
"59942",1314,"131407",10,"4","","bm","131409"
"59972",1322,"132207",9,"6","","js","132209"
"59982",1323,"132307",10,"6","","dv","132309"
"59992",1324,"132407",0,"6","","d.c.","132409"
"60012",1326,"132607",10,"4","","ab","132609"
"60082",1338,"133807",10,"4","","mw","133809"
"60102",1343,"134307",0,"8","academic","jo","134309"
"60132",1350,"135007",0,"6","","dl","135009"
"60152",1353,"135307",10,"6","","ll","135309"
"60192",1358,"135807",0,"6","","md","135809"
"60232",1364,"136407",NA,"6","","cd","136409"
"60322",1382,"138207",10,"8","academic","lc","138209"
"60342",1385,"138507",NA,"3","","gl","138509"
"60382",1390,"139007",0,"6","peer","vz","139009"
"60472",1416,"141607",NA,"7","","tf","141609"
"60492",1419,"141907",10,"4","","jv","141909"
"60542",1425,"142507",7,"6","","tp","142509"
"60552",1426,"142607",0,"3","","pr","142609"
"60592",1432,"143207",NA,"6","","kw","143209"
"60662",1441,"144107",0,"6","","jb","144109"
"60682",1450,"145007",NA,"1","","wf","145009"
"60692",1451,"145107",9,"6","","m.p.","145109"
"60772",1462,"146207",10,"4","","da","146209"
"60832",1470,"147007",0,"6","","kd","147009"
"60882",1479,"147907",NA,"3","","ja","147909"
"60912",1483,"148307",NA,"8","academic","j.p","148309"
"60992",1495,"149507",NA,"3","","jm","149509"
"61002",1496,"149607",0,"6","","rh","149609"
"61012",1498,"149807",10,"4","","rc","149809"
"61032",1500,"150007",3,"4","","cc","150009"
"61072",1506,"150607",7,"3","","ct","150609"
"61092",1509,"150907",1,"3","","mb","150909"
"61102",1513,"151307",2,"6","","cs","151309"
"61152",1529,"152907",NA,"6","","de","152909"
"61222",1540,"154007",NA,"","","jj","154009"
"61242",1543,"154307",6,"6","","tb","154309"
"61252",1544,"154407",4,"6","","lh","154409"
"61272",1547,"154707",10,"3","","nf","154709"
"61322",1556,"155607",10,"3","","sister","155609"
"61372",1570,"157007",1,"6","","av","157009"
"61382",1571,"157107",6,"4","","es","157109"
"61392",1573,"157307",0,"6","","lw","157309"
"61412",1578,"157807",0,"9","mentalhealth","je","157809"
"61422",1580,"158007",NA,"6","","mg","158009"
"61432",1582,"158207",0,"4","","ss","158209"
"61472",1603,"160307",0,"3","","he","160309"
"61482",1604,"160407",NA,"3","","cjg","160409"
"61512",1610,"161007",NA,"","","ja","161009"
"61532",1614,"161407",0,"6","","cn","161409"
"61562",1618,"161807",NA,"3","","b","161809"
"61612",1625,"162507",0,"6","","gc","162509"
"61642",1632,"163207",0,"6","","ab","163209"
"61672",1638,"163807",0,"6","","ak","163809"
"61682",1641,"164107",10,"4","","mw","164109"
"61692",1642,"164207",10,"4","","ar","164209"
"61792",1659,"165907",8,"6","","bd","165909"
"61802",1660,"166007",NA,"8","academic","as","166009"
"61812",1661,"166107",0,"6","","gf","166109"
"61832",1664,"166407",10,"3","","tp","166409"
"61842",1665,"166507",10,"4","","jj","166509"
"61862",1668,"166807",7,"8","academic","jm","166809"
"61882",1671,"167107",0,"6","","mc","167109"
"61932",1678,"167807",0,"","","lm","167809"
"61942",1680,"168007",10,"3","","njt","168009"
"62002",1692,"169207",5,"6","","es","169209"
"62022",1695,"169507",9,"7","","jo","169509"
"62052",1700,"170007",NA,"1","","kp","170009"
"62062",1701,"170107",7,"4","","sb","170109"
"62102",1705,"170507",0,"1","parentfig","cm","170509"
"62112",1708,"170807",10,"6","","er","170809"
"62142",1713,"171307",NA,"4","","lw","171309"
"62172",1718,"171807",NA,"7","","rr","171809"
"62192",1721,"172107",10,"4","","pl","172109"
"62202",1723,"172307",10,"3","","dg","172309"
"62212",1724,"172407",NA,"5","","a","172409"
"62282",1740,"174007",-5,"3","","nf","174009"
"62292",1741,"174107",NA,"6","","ar","174109"
"62302",1742,"174207",6,"6","","cw","174209"
"62312",1743,"174307",NA,"1","parentfig","et","174309"
"62332",1745,"174507",0,"6","","aa","174509"
"62352",1748,"174807",10,"5","","kd","174809"
"62362",1749,"174907",10,"8","academic","df","174909"
"62382",1751,"175107",0,"7","","tb","175109"
"62402",1753,"175307",NA,"1","","bm","175309"
"62422",1757,"175707",NA,"8","academic","dy","175709"
"62452",1760,"176007",10,"5","","kc","176009"
"62512",1771,"177107",3,"4","","kl","177109"
"62542",1775,"177507",6,"6","","cc","177509"
"62602",1785,"178507",NA,"6","","kp","178509"
"62642",1815,"181507",-2,"3","","ap","181509"
"62662",1817,"181707",10,"4","","wl","181709"
"62692",1821,"182107",0,"6","","th","182109"
"62702",1822,"182207",6,"1","","ml","182209"
"62752",1831,"183107",NA,"6","","rg","183109"
"62782",1834,"183407",10,"6","","jm","183409"
"62812",1839,"183907",9,"1","","rt","183909"
"62832",1842,"184207",3,"8","academic","km","184209"
"62862",1846,"184607",10,"6","","mc","184609"
"62872",1847,"184707",10,"3","","m.g","184709"
"62882",1848,"184807",0,"","","bl","184809"
"62902",1851,"185107",NA,"10","othr_adults","best-friend mom/jl","185109"
"62912",1852,"185207",9,"6","","hc","185209"
"62922",1855,"185507",10,"4","","md","185509"
"62932",1859,"185907",NA,"4","","ks","185909"
"62942",1860,"186007",7,"6","","ba","186009"
"62952",1862,"186207",10,"6","","dr","186209"
"62982",1868,"186807",NA,"7","","js","186809"
"63012",1874,"187407",5,"6","","at","187409"
"63042",1878,"187807",NA,"1","","pj","187809"
"63062",1884,"188407",4,"6","","mg","188409"
"63162",1908,"190807",NA,"8","academic","mm","190809"
"63192",1916,"191607",1,"8","academic","cl","191609"
"63232",1921,"192107",6,"1","","bb","192109"
"63242",1924,"192407",10,"3","","jc","192409"
"63272",1930,"193007",NA,"4","","uncle ","193009"
"63302",1939,"193907",0,"8","academic","ao","193909"
"63332",1943,"194307",6,"1","","sm","194309"
"63342",1952,"195207",5,"4","","jf","195209"
"63382",1961,"196107",0,"7","","ag","196109"
"63392",1963,"196307",4,"6","","jj","196309"
"63422",1969,"196907",0,"4","","jo","196909"
"63452",1975,"197507",0,"6","","tl","197509"
"63482",1979,"197907",0,"4","","ht","197909"
"63532",1986,"198607",NA,"4","","ed","198609"
"63552",1989,"198907",0,"4","","as","198909"
"63572",1991,"199107",NA,"6","","sd","199109"
"63632",2001,"200107",0,"6","","bd","200109"
"63782",2022,"202207",0,"6","","ha","202209"
"63792",2023,"202307",0,"4","","ts ","202309"
"63832",2030,"203007",NA,"8","academic","marketing advisor","203009"
"63892",2037,"203707",10,"1","","kf","203709"
"63912",2039,"203907",7,"3","","ww","203909"
"63952",2045,"204507",-1,"3","","kc","204509"
"63962",2047,"204707",NA,"8","academic","ab","204709"
"63982",2049,"204907",2,"6","","lq","204909"
"63992",2051,"205107",0,"6","","cj","205109"
"64092",2082,"208207",NA,"1","","dl","208209"
"64152",2089,"208907",10,"6","","wj","208909"
"64162",2090,"209007",1,"1","","cr","209009"
"64172",2092,"209207",7,"4","","sb","209209"
"64192",2094,"209407",NA,"4","","em","209409"
"64222",2097,"209707",0,"6","","hl","209709"
"64232",2098,"209807",NA,"5","","jv","209809"
"64262",2101,"210107",7,"4","","fj","210109"
"64302",2106,"210607",NA,"3","","jo","210609"
"64332",2111,"211107",10,"4","","bb","211109"
"64372",2119,"211907",NA,"3","","lr","211909"
"64382",2120,"212007",3,"8","academic","ad","212009"
"64392",2121,"212107",NA,"3","","kd","212109"
"64402",2122,"212207",10,"6","","em","212209"
"64412",2123,"212307",5,"5","","ja","212309"
"64432",2125,"212507",10,"6","","kk","212509"
"64452",2128,"212807",10,"4","","jb","212809"
"64462",2130,"213007",4,"3","","an","213009"
"64492",2134,"213407",0,"5","","du","213409"
"64502",2135,"213507",0,"4","","nd","213509"
"64522",2140,"214007",2,"8","academic","kj","214009"
"64532",2141,"214107",0,"8","academic","td","214109"
"64542",2143,"214307",0,"7","","grandma","214309"
"64552",2144,"214407",NA,"10","othr_adults","jb","214409"
"64562",2145,"214507",9,"3","","cb","214509"
"64612",2151,"215107",NA,"6","","sg","215109"
"64622",2152,"215207",10,"4","","ab","215209"
"64632",2153,"215307",5,"5","","sd","215309"
"64642",2155,"215507",10,"3","","eb","215509"
"64662",2158,"215807",6,"4","relatives","sm","215809"
"64672",2159,"215907",NA,"6","","bb","215909"
"64682",2160,"216007",NA,"8","academic","dd","216009"
"64732",2167,"216707",9,"6","","cb","216709"
"64742",2168,"216807",NA,"6","","agl","216809"
"64812",2176,"217607",0,"6","","qk","217609"
"64832",2179,"217907",NA,"6","","pf","217909"
"64842",2180,"218007",NA,"8","academic","sb","218009"
"64902",2191,"219107",-5,"4","","bd","219109"
"64942",2196,"219607",0,"6","","wd","219609"
"64952",2199,"219907",NA,"6","","kt","219909"
"64962",2201,"220107",4,"6","","mn","220109"
"64972",2202,"220207",4,"6","","jp","220209"
"64982",2205,"220507",0,"6","","kt","220509"
"65002",2208,"220807",10,"6","","k.b.","220809"
"65012",2209,"220907",0,"8","academic","rs","220909"
"65022",2210,"221007",6,"6","","gmg","221009"
"65032",2218,"221807",0,"6","","jw","221809"
"65042",2219,"221907",7,"6","","mc","221909"
"65082",2224,"222407",NA,"3","","al","222409"
"65102",2229,"222907",10,"4","","nm","222909"
"65122",2232,"223207",0,"6","","mm","223209"
"65182",2240,"224007",4,"3","","nc","224009"
"65192",2241,"224107",10,"6","","eb","224109"
"65212",2244,"224407",10,"4","","jjp","224409"
"65222",2245,"224507",5,"6","","kj","224509"
"65252",2249,"224907",5,"6","","wc","224909"
"65262",2250,"225007",0,"3","","siblings","225009"
"65292",2254,"225407",7,"6","","kj","225409"
"65312",2260,"226007",-5,"4","","jt","226009"
"65322",2261,"226107",1,"6","","cq","226109"
"65402",2278,"227807",1,"6","","ds","227809"
"65412",2279,"227907",0,"4","","lm","227909"
"65442",2287,"228707",7,"3","","dm","228709"
"65472",2294,"229407",NA,"1","","d.b","229409"
"65492",2306,"230607",8,"4","","mb","230609"
"65522",2309,"230907",10,"4","","bt","230909"
"65542",2311,"231107",3,"6","","ac","231109"
"65572",2318,"231807",0,"8","academic","mm","231809"
"65592",2328,"232807",7,"1","","dr","232809"
"65602",2330,"233007",5,"4","","ab","233009"
"65632",2333,"233307",9,"8","academic","jb","233309"
"65642",2334,"233407",10,"1","parentfig","aw","233409"
"65702",2343,"234307",3,"6","","cc","234309"
"65722",2347,"234707",0,"8","academic","c.p","234709"
"65752",2351,"235107",10,"4","","jg","235109"
"65802",2359,"235907",7,"3","","jj","235909"
"65822",2361,"236107",10,"4","","dt","236109"
"65892",2373,"237307",10,"6","","ks","237309"
"65922",2383,"238307",0,"6","","vs","238309"
"65942",2386,"238607",NA,"8","academic","dl","238609"
"65962",2389,"238907",1,"6","","gh","238909"
"65972",2393,"239307",4,"6","","g","239309"
"66002",2397,"239707",NA,"6","","seth","239709"
"66012",2399,"239907",9,"6","","cc","239909"
"66072",2408,"240807",NA,"1","","mj","240809"
"66152",2419,"241907",NA,"1","","lc","241909"
"66222",2427,"242707",NA,"4","","dw","242709"
"66232",2429,"242907",10,"3","","ab","242909"
"66272",2438,"243807",NA,"4","","mf","243809"
"66282",2439,"243907",5,"4","","ed","243909"
"66332",2455,"245507",4,"6","","ct","245509"
"66362",2463,"246307",NA,"6","","ck","246309"
"66372",2464,"246407",6,"6","","ac","246409"
"66382",2466,"246607",10,"6","","la","246609"
"66392",2467,"246707",0,"6","","dl","246709"
